,Year,Distance,Engine_capacity(cm3),Price(euro)
13853,1996,300000.0,3700.0,3600.0
13854,1997,98000.0,1500.0,1200.0
13855,1994,293750.0,1400.0,1650.0
13856,2017,70000.0,1400.0,10300.0
13857,2004,250000.0,1600.0,4200.0
13858,1995,200000.0,2500.0,900.0
13859,2005,11111.0,1300.0,1200.0
13860,2011,141000.0,1400.0,6499.0
13861,2017,182875.0,1496.0,11999.0
13862,2005,232000.0,1600.0,3199.0
13863,1999,300000.0,1999.0,1550.0
13864,2016,145000.0,1500.0,11800.0
13865,2006,370000.0,2400.0,8500.0
13866,2010,295000.0,2400.0,13500.0
13867,2005,266000.0,1500.0,3400.0
13868,1997,250000.0,1600.0,2300.0
13869,2018,1111.0,1111.0,4000.0
13870,2003,50700.0,4300.0,15500.0
13871,2005,284000.0,1400.0,4700.0
13872,2001,282709.0,1800.0,2400.0
13873,2001,320000.0,2200.0,4200.0
13874,2003,122222.0,200.0,3200.0
13875,2015,178000.0,2000.0,20500.0
13876,2015,188300.0,1499.0,7600.0
13877,1990,20000.0,200.0,2300.0
13878,2008,300000.0,1998.0,9200.0
13879,2007,206000.0,1600.0,3000.0
13880,2003,270000.0,1900.0,3400.0
13881,2012,226000.0,1300.0,5200.0
13882,2012,400000.0,1999.0,5000.0
13883,2012,141000.0,3000.0,22500.0
13884,2002,286305.0,2500.0,4800.0
13885,2013,178000.0,1500.0,9300.0
13886,2017,62700.0,2200.0,20850.0
13887,2008,215000.0,1400.0,7800.0
13888,2006,150000.0,1496.0,2600.0
13889,2008,279580.0,2200.0,9600.0
13890,2015,94000.0,1800.0,9500.0
13891,2016,45023.0,1599.0,14099.0
13892,1999,254322.0,1000.0,1499.0
13893,2006,246865.0,2000.0,7199.0
13894,2017,110642.0,3500.0,35499.0
13895,2015,245426.0,2000.0,14999.0
13896,2013,220000.0,2200.0,18999.0
13897,2014,124542.0,2979.0,35500.0
13898,2010,277208.0,1995.0,11999.0
13899,2016,147454.0,2000.0,19850.0
13900,2004,247451.0,1995.0,6450.0
13901,2012,204075.0,3000.0,24900.0
13902,2014,217000.0,1995.0,16999.0
13903,2008,243682.0,2000.0,7499.0
13904,2018,135320.0,1500.0,16399.0
13905,2017,66003.0,2500.0,22499.0
13906,2015,164148.0,1800.0,11999.0
13907,2014,146555.0,1500.0,9899.0
13908,2010,229611.0,1199.0,4499.0
13909,2014,155000.0,2400.0,20500.0
13910,2016,134323.0,2500.0,19999.0
13911,2007,252569.0,1995.0,7799.0
13912,2016,106068.0,1500.0,11499.0
13913,2009,264710.0,1598.0,7699.0
13914,2017,120198.0,1600.0,19499.0
13915,2015,158659.0,1461.0,9599.0
13916,2014,177000.0,3500.0,30499.0
13917,2012,187317.0,2200.0,17299.0
13918,2011,198460.0,1598.0,7999.0
13919,2011,140561.0,1798.0,10999.0
13920,2011,154571.0,1800.0,11399.0
13921,2009,207354.0,1500.0,6399.0
13922,2012,185002.0,3000.0,26999.0
13923,2012,154216.0,1798.0,9799.0
13924,2013,52414.0,2000.0,14999.0
13925,2013,192635.0,2143.0,18999.0
13926,2008,268507.0,1800.0,8999.0
13927,2014,170880.0,1390.0,11199.0
13928,2014,211360.0,2000.0,26199.0
13929,2012,113390.0,2000.0,11299.0
13930,2012,132848.0,2200.0,14999.0
13931,2006,119206.0,2398.0,8499.0
13932,1996,96947.0,3500.0,6999.0
13933,2007,207778.0,1000.0,3299.0
13934,2012,127449.0,3000.0,21500.0
13935,2014,278538.0,2149.0,18999.0
13936,2017,68113.0,1400.0,10499.0
13937,2015,89957.0,2200.0,15499.0
13938,2013,86000.0,3000.0,20999.0
13939,2014,191847.0,2000.0,18500.0
13940,2012,188817.0,998.0,5899.0
13941,2015,42762.0,2200.0,20999.0
13942,2009,199263.0,1339.0,5999.0
13943,2012,253928.0,1500.0,7699.0
13944,2010,203223.0,1800.0,7899.0
13945,2011,205017.0,1995.0,8999.0
13946,2012,114906.0,1800.0,8999.0
13947,2002,158207.0,1061.0,2399.0
13948,2006,228421.0,1595.0,4999.0
13949,2012,229937.0,1600.0,8199.0
13950,2013,100840.0,3000.0,25500.0
13951,2014,98700.0,2500.0,21900.0
13952,2012,91547.0,995.0,3999.0
13953,2017,48519.0,2000.0,24999.0
13954,2015,81502.0,2143.0,23399.0
13955,2016,152571.0,2000.0,20999.0
13956,2014,217405.0,2200.0,18999.0
13957,2014,58298.0,1800.0,13599.0
13958,2008,255434.0,2000.0,9999.0
13959,2014,181495.0,1500.0,13299.0
13960,2018,41066.0,3000.0,56999.0
13961,2016,47000.0,1200.0,8699.0
13962,2004,249204.0,3500.0,7650.0
13963,2017,26439.0,1591.0,15299.0
13964,2016,211609.0,2000.0,15499.0
13965,2013,124921.0,1993.0,12750.0
13966,2016,70653.0,2000.0,16199.0
13967,2015,65965.0,1798.0,13999.0
13968,2016,58780.0,1600.0,10999.0
13969,2020,9460.0,2000.0,28999.0
13970,2006,245455.0,1200.0,2850.0
13971,2011,229422.0,1369.0,5999.0
13972,2019,37104.0,2000.0,18990.0
13973,2012,216518.0,1500.0,6399.0
13974,2010,284050.0,2500.0,13499.0
13975,2010,188000.0,2967.0,24899.0
13976,2013,184266.0,1500.0,6599.0
13977,2009,197040.0,2000.0,10999.0
13978,2015,107714.0,5000.0,24000.0
13979,2017,160280.0,2000.0,19699.0
13980,2010,191777.0,1461.0,8450.0
13981,2018,54493.0,3000.0,47999.0
13982,2016,39383.0,1461.0,9999.0
13983,2016,73382.0,2000.0,41999.0
13984,2003,309220.0,1400.0,3199.0
13985,2008,215373.0,1500.0,4599.0
13986,2011,129167.0,1500.0,6999.0
13987,2007,193853.0,1900.0,5999.0
13988,2014,195000.0,1800.0,9899.0
13989,2014,317923.0,2200.0,13999.0
13990,2015,322542.0,2000.0,9499.0
13991,2003,253320.0,1360.0,2100.0
13992,2012,152592.0,1500.0,8999.0
13993,2017,200191.0,1500.0,13999.0
13994,2007,226695.0,3500.0,13999.0
13995,2005,175103.0,2800.0,13099.0
13996,2016,72569.0,1329.0,8799.0
13997,2014,168553.0,1500.0,13999.0
13998,2010,180000.0,1200.0,5199.0
13999,2013,172123.0,2000.0,12199.0
14000,2006,287876.0,1422.0,4199.0
14001,2010,173897.0,1400.0,8599.0
14002,2015,280835.0,1200.0,2999.0
14003,1994,271705.0,4200.0,4499.0
14004,2009,239907.0,2400.0,12499.0
14005,2015,105981.0,2500.0,21999.0
14006,2006,146602.0,3500.0,7399.0
14007,2017,106897.0,2000.0,17199.0
14008,2011,214649.0,1200.0,6899.0
14009,2012,257882.0,1500.0,5699.0
14010,2013,245008.0,1800.0,10999.0
14011,2002,242034.0,3000.0,5899.0
14012,2010,162503.0,1600.0,8499.0
14013,2012,155048.0,1400.0,8799.0
14014,2006,145773.0,1800.0,10499.0
14015,2012,210438.0,1500.0,9499.0
14016,2015,168073.0,1800.0,12899.0
14017,2010,168361.0,1800.0,9499.0
14018,2014,178021.0,1500.0,6899.0
14019,2015,30405.0,1499.0,9499.0
14020,2013,168147.0,2000.0,17999.0
14021,2014,166000.0,2200.0,20999.0
14022,2016,162399.0,1500.0,10199.0
14023,2008,104281.0,799.0,5699.0
14024,2015,51000.0,2200.0,31900.0
14025,2009,168073.0,2000.0,11699.0
14026,2012,200000.0,1800.0,9999.0
14027,2015,157433.0,1400.0,13499.0
14028,2017,150822.0,1500.0,9399.0
14029,2016,53587.0,1400.0,10399.0
14030,2015,179052.0,1500.0,11599.0
14031,2010,199462.0,2200.0,13499.0
14032,2013,189983.0,1400.0,7999.0
14033,2012,20721.0,1329.0,9999.0
14034,2011,41353.0,1800.0,20999.0
14035,2018,63641.0,1500.0,13499.0
14036,2017,112000.0,1500.0,8299.0
14037,2011,164000.0,1300.0,4199.0
14038,2013,122800.0,1600.0,7800.0
14039,2014,228800.0,1200.0,1700.0
14040,2004,205000.0,2000.0,6999.0
14041,1981,100000.0,2800.0,3600.0
14042,2017,17000.0,2000.0,15900.0
14043,2016,95000.0,3600.0,13950.0
14044,2013,171350.0,2000.0,17900.0
14045,2012,115700.0,1400.0,7350.0
14046,2010,200000.0,2000.0,15000.0
14047,2016,126000.0,2143.0,32500.0
14048,1993,55866.0,1600.0,1750.0
14049,2006,234500.0,1400.0,5600.0
14050,2012,150950.0,1800.0,10600.0
14051,2005,111111.0,1800.0,6500.0
14052,1991,283000.0,2000.0,2200.0
14053,2011,176000.0,2000.0,9200.0
14054,1986,100000.0,2400.0,2000.0
14055,2003,350000.0,2200.0,2400.0
14056,2018,99100.0,1500.0,9250.0
14057,1983,305000.0,1800.0,600.0
14058,2013,81000.0,2500.0,11900.0
14059,2015,140000.0,1400.0,7999.0
14060,2006,270000.0,2300.0,6200.0
14061,2009,160000.0,1300.0,5300.0
14062,2018,176000.0,1500.0,11599.0
14063,1989,260000.0,1800.0,1300.0
14064,2013,240000.0,2000.0,15300.0
14065,2000,110000.0,1600.0,2300.0
14066,1992,123456.0,1390.0,600.0
14067,1997,362752.0,2300.0,3500.0
14068,2008,211000.0,4000.0,13500.0
14069,1994,220000.0,1400.0,1500.0
14070,2001,30000.0,300.0,1000.0
14071,1998,350000.0,1998.0,3500.0
14072,2012,389000.0,2000.0,12800.0
14073,2014,217000.0,2000.0,16999.0
14074,2004,211111.0,1600.0,3400.0
14075,2007,223000.0,2000.0,5190.0
14076,2015,79625.0,1000.0,8900.0
14077,2011,230000.0,1300.0,6500.0
14078,2003,220000.0,1300.0,2000.0
14079,2016,166000.0,2400.0,20902.0
14080,2006,280000.0,200.0,7500.0
14081,2004,245638.0,2200.0,1150.0
14082,1996,415000.0,3700.0,3400.0
14083,2009,204000.0,1300.0,5600.0
14084,2000,399999.0,1800.0,2999.0
14085,2000,270000.0,2000.0,4250.0
14086,2005,124000.0,2400.0,7600.0
14087,2017,65665.0,2993.0,41800.0
14088,2014,117000.0,2000.0,9350.0
14089,2008,220000.0,2000.0,9600.0
14090,2009,200852.0,2000.0,8500.0
14091,2004,323536.0,2200.0,5800.0
14092,1999,236000.0,2000.0,2300.0
14093,2016,195000.0,2000.0,21500.0
14094,2003,285000.0,2000.0,3450.0
14095,2005,236000.0,1900.0,2500.0
14096,2004,123000.0,1800.0,5300.0
14097,2017,70000.0,1984.0,37750.0
14098,2009,189000.0,1400.0,8600.0
14099,2009,187000.0,1400.0,3400.0
14100,1999,356000.0,2500.0,4500.0
14101,2012,163000.0,1400.0,2899.0
14102,1995,119119.0,1600.0,1150.0
14103,2005,119119.0,1600.0,2350.0
14104,1995,185546.0,1800.0,1200.0
14105,2008,50777.0,1600.0,1350.0
14106,2003,185000.0,1800.0,1900.0
14107,2004,150333.0,1900.0,2850.0
14108,2007,125000.0,1400.0,2300.0
14109,2004,119119.0,1500.0,1000.0
14110,2016,40000.0,2200.0,7999.0
14111,1996,420000.0,1800.0,1800.0
14112,2003,435000.0,1600.0,2800.0
14113,2002,200000.0,2000.0,3100.0
14114,2009,165000.0,1400.0,1500.0
14115,2013,225500.0,220.0,18500.0
14116,2011,193000.0,1200.0,4700.0
14117,2017,51254.0,1500.0,12800.0
14118,2012,183000.0,1000.0,5500.0
14119,2007,500000.0,1400.0,2650.0
14120,2008,285000.0,3000.0,15500.0
14121,2010,145000.0,1400.0,7900.0
14122,2009,135000.0,1400.0,7700.0
14123,2005,109000.0,3000.0,6600.0
14124,2008,232000.0,1500.0,5999.0
14125,2000,111111.0,1400.0,2000.0
14126,1995,400000.0,1800.0,2900.0
14127,2004,153300.0,1300.0,1700.0
14128,2005,400000.0,2000.0,897.0
14129,2001,300000.0,1400.0,1500.0
14130,2015,85000.0,2000.0,14000.0
14131,2003,210000.0,1400.0,2999.0
14132,2009,186000.0,1300.0,5000.0
14133,2008,300000.0,2000.0,4350.0
14134,1991,230000.0,1800.0,19500.0
14135,1990,222790.0,1900.0,1500.0
14136,2011,200000.0,1798.0,11699.0
14137,2013,225000.0,1390.0,6500.0
14138,2009,400000.0,1400.0,3800.0
14139,2015,190000.0,2000.0,12900.0
14140,2006,366007.0,3000.0,10100.0
14141,2005,232162.0,1995.0,5250.0
14142,2019,21150.0,1998.0,15450.0
14143,2016,103450.0,1998.0,19450.0
14144,2007,257000.0,2200.0,10400.0
14145,1998,222222.0,3200.0,4300.0
14146,2003,250000.0,1300.0,2000.0
14147,2005,277000.0,3000.0,2800.0
14148,2008,253000.0,1500.0,4200.0
14149,2010,140300.0,2000.0,8000.0
14150,2012,200000.0,1400.0,6000.0
14151,2003,200000.0,1600.0,2800.0
14152,1995,298000.0,1275.0,650.0
14153,2015,144000.0,2400.0,20600.0
14154,2013,291198.0,2199.0,15900.0
14155,2014,163767.0,1600.0,9799.0
14156,2014,204000.0,2200.0,27799.0
14157,2005,180709.0,1600.0,4999.0
14158,2004,219012.0,3000.0,9399.0
14159,2011,38385.0,1300.0,7100.0
14160,2010,189000.0,1500.0,8100.0
14161,2009,214000.0,2200.0,8899.0
14162,2002,179000.0,1600.0,4200.0
14163,2003,329065.0,1400.0,3499.0
14164,1998,76522.0,1600.0,3500.0
14165,2012,146000.0,3000.0,21500.0
14166,1993,300000.0,1400.0,1000.0
14167,2006,288000.0,2000.0,3600.0
14168,2007,179144.0,1984.0,8500.0
14169,2014,175000.0,1461.0,5900.0
14170,2014,153000.0,1461.0,8500.0
14171,1995,270000.0,1500.0,500.0
14172,2006,264500.0,2500.0,11200.0
14173,2017,45000.0,4500.0,72000.0
14174,1998,280000.0,1400.0,2550.0
14175,2016,27500.0,2000.0,25200.0
14176,2019,30000.0,1600.0,15800.0
14177,1999,263000.0,1800.0,1000.0
14178,2008,210000.0,2000.0,6200.0
14179,2000,111111.0,1900.0,1000.0
14180,2004,245000.0,1800.0,5500.0
14181,2008,222222.0,1233.0,4000.0
14182,2003,190000.0,2200.0,6500.0
14183,1997,320000.0,1800.0,2950.0
14184,1995,472400.0,1800.0,2300.0
14185,2008,330000.0,1995.0,10250.0
14186,2000,222222.0,1500.0,4000.0
14187,2009,189800.0,1800.0,5600.0
14188,2017,55000.0,2000.0,24800.0
14189,1991,4200.0,2000.0,1200.0
14190,2010,476768.0,1300.0,4000.0
14191,2005,225000.0,2400.0,5700.0
14192,2013,194000.0,2000.0,12900.0
14193,1999,33333.0,2000.0,3500.0
14194,2012,119000.0,1500.0,5750.0
14195,2017,54000.0,1400.0,7900.0
14196,2013,180000.0,1800.0,6999.0
14197,2000,44444.0,2000.0,4000.0
14198,2013,129000.0,1600.0,12000.0
14199,2018,19000.0,1600.0,14300.0
14200,2008,230000.0,1700.0,4200.0
14201,2016,125000.0,3000.0,38500.0
14202,2011,249000.0,1800.0,7250.0
14203,2010,198000.0,1300.0,5050.0
14204,2005,230000.0,1500.0,3400.0
14205,2012,186000.0,1995.0,17500.0
14206,2011,214000.0,3000.0,19500.0
14207,2020,6100.0,2000.0,69900.0
14208,2017,54000.0,2000.0,26999.0
14209,2010,16000.0,3000.0,11500.0
14210,2002,160000.0,2000.0,3800.0
14211,2002,350000.0,2400.0,2200.0
14212,2013,190000.0,1400.0,7100.0
14213,2007,264000.0,1398.0,3300.0
14214,2007,223642.0,2000.0,8200.0
14215,2008,125000.0,1500.0,4999.0
14216,2004,400000.0,1400.0,2350.0
14217,2006,330000.0,2990.0,8500.0
14218,2008,111111.0,1400.0,3000.0
14219,2014,76000.0,1599.0,6000.0
14220,2016,106000.0,1500.0,10800.0
14221,2008,172084.0,1498.0,7499.0
14222,2003,248000.0,1600.0,3800.0
14223,2003,11111.0,2200.0,5000.0
14224,2003,32008.0,2700.0,2200.0
14225,2004,370700.0,2600.0,6500.0
14226,2010,111000.0,1500.0,3500.0
14227,2011,220000.0,2998.0,29000.0
14228,2004,186000.0,1400.0,3000.0
14229,1996,175000.0,2000.0,3850.0
14230,1991,200000.0,1998.0,950.0
14231,1991,254809.0,1900.0,900.0
14232,2008,96000.0,1500.0,2250.0
14233,2005,291000.0,1400.0,2300.0
14234,2005,252333.0,1400.0,4500.0
14235,2000,295180.0,2158.0,4000.0
14236,2011,198000.0,1200.0,6000.0
14237,1996,245655.0,1600.0,2000.0
14238,2013,130000.0,1600.0,10499.0
14239,2009,26800.0,2400.0,12500.0
14240,2013,242000.0,2000.0,10000.0
14241,2016,95500.0,1500.0,8250.0
14242,2012,134000.0,1200.0,3800.0
14243,2005,300000.0,1400.0,4800.0
14244,2017,99519.0,2000.0,32199.0
14245,2001,190000.0,1200.0,2200.0
14246,2017,147000.0,1500.0,12190.0
14247,2017,123000.0,1999.0,13300.0
14248,2009,120000.0,1200.0,3500.0
14249,1995,183269.0,1900.0,1150.0
14250,1998,309000.0,1900.0,3300.0
14251,2011,166500.0,1600.0,4999.0
14252,2011,201000.0,1399.0,6300.0
14253,2008,86000.0,1600.0,2700.0
14254,1993,360000.0,1800.0,1800.0
14255,2001,35000.0,1900.0,4300.0
14256,2012,209500.0,1400.0,6550.0
14257,2006,2000.0,2000.0,4500.0
14258,2005,111111.0,1349.0,4150.0
14259,1998,250000.0,3200.0,4500.0
14260,2005,33000.0,1998.0,3300.0
14261,1987,57895.0,1300.0,4800.0
14262,2006,300000.0,2000.0,3400.0
14263,2000,56666.0,1500.0,250.0
14264,2008,280000.0,2200.0,6300.0
14265,2018,29800.0,2000.0,17000.0
14266,2015,161000.0,1400.0,9800.0
14267,2010,55555.0,2000.0,6000.0
14268,2017,106000.0,2143.0,27599.0
14269,2014,146000.0,3000.0,31950.0
14270,2008,215000.0,1300.0,4222.0
14271,2003,299000.0,2500.0,5780.0
14272,2011,73000.0,1500.0,1999.0
14273,2015,170527.0,1600.0,12999.0
14274,2014,55089.0,2200.0,18199.0
14275,2017,58000.0,1500.0,9150.0
14276,2003,340000.0,3200.0,2800.0
14277,2015,95000.0,1999.0,16500.0
14278,2004,216000.0,4500.0,9900.0
14279,2016,220000.0,1200.0,4300.0
14280,2004,280000.0,1400.0,2700.0
14281,2010,183000.0,1400.0,6650.0
14282,2016,130000.0,200.0,15500.0
14283,2006,212000.0,4000.0,10300.0
14284,2005,290000.0,1600.0,5000.0
14285,2003,300000.0,2000.0,2300.0
14286,2011,150000.0,200.0,11200.0
14287,1999,209000.0,1234.0,750.0
14288,2015,247000.0,1500.0,5900.0
14289,2009,190000.0,3000.0,15499.0
14290,1997,216000.0,1850.0,2800.0
14291,1997,359900.0,1900.0,3300.0
14292,2012,171000.0,1200.0,4999.0
14293,2006,285000.0,3000.0,8501.0
14294,2010,165000.0,1500.0,7300.0
14295,2005,253022.0,1500.0,3999.0
14296,2011,265000.0,300.0,777.0
14297,2004,370000.0,2700.0,2000.0
14298,1998,176699.0,1600.0,4799.0
14299,2014,141000.0,1300.0,6300.0
14300,1990,300000.0,1991.0,1000.0
14301,2010,163000.0,1997.0,9200.0
14302,1998,343000.0,1300.0,800.0
14303,2006,219000.0,3600.0,13999.0
14304,2001,270000.0,3300.0,2600.0
14305,2011,125000.0,1600.0,5700.0
14306,2015,159000.0,1800.0,8400.0
14307,2005,200000.0,1300.0,500.0
14308,1994,300000.0,1600.0,850.0
14309,2016,160000.0,1500.0,11000.0
14310,1996,312000.0,2000.0,2600.0
14311,2015,56000.0,2500.0,15500.0
14312,2014,71000.0,1984.0,20800.0
14313,2009,178500.0,2000.0,9799.0
14314,2009,257000.0,1500.0,3399.0
14315,2019,43000.0,2199.0,32899.0
14316,2005,271000.0,2500.0,5650.0
14317,1997,330600.0,1600.0,1700.0
14318,1992,232000.0,2000.0,790.0
14319,2014,222222.0,2000.0,9000.0
14320,2012,140000.0,1493.0,5600.0
14321,2006,320000.0,2200.0,6999.0
14322,2009,107000.0,1975.0,7100.0
14323,2012,141000.0,1986.0,11000.0
14324,2006,215000.0,1400.0,1850.0
14325,2009,229050.0,1300.0,5999.0
14326,1996,270000.0,1600.0,1500.0
14327,2011,187000.0,1999.0,9500.0
14328,1998,187868.0,1900.0,550.0
14329,2014,129108.0,2000.0,16999.0
14330,2005,233344.0,2000.0,4000.0
14331,2010,10000.0,2000.0,10000.0
14332,1999,402000.0,2000.0,3800.0
14333,2013,333000.0,2200.0,9000.0
14334,2014,150350.0,1999.0,7920.0
14335,2010,103000.0,800.0,1999.0
14336,2009,230000.0,1400.0,6100.0
14337,2013,135000.0,1200.0,5900.0
14338,1995,33333.0,1600.0,750.0
14339,2017,80000.0,2000.0,14400.0
14340,1999,220000.0,1900.0,1550.0
14341,2004,219000.0,3000.0,8700.0
14342,2010,230000.0,3600.0,23000.0
14343,2015,196350.0,2000.0,10000.0
14344,2013,245000.0,2000.0,8900.0
14345,2008,247000.0,1400.0,6200.0
14346,2011,170000.0,1300.0,4900.0
14347,1984,340111.0,200.0,1300.0
14348,2008,180000.0,1500.0,4100.0
14349,2014,160000.0,1800.0,10200.0
14350,2014,182000.0,2000.0,10800.0
14351,2010,243000.0,1300.0,4500.0
14352,1984,41555.0,1300.0,1200.0
14353,1997,20000.0,2000.0,1800.0
14354,2004,300000.0,2700.0,7000.0
14355,2004,294000.0,1400.0,3000.0
14356,2015,69755.0,2000.0,7590.0
14357,2006,250000.0,1200.0,2500.0
14358,2004,213535.0,2000.0,3800.0
14359,2002,250000.0,1800.0,2300.0
14360,2017,118000.0,2199.0,21899.0
14361,1999,284768.0,3200.0,6000.0
14362,2016,19000.0,2000.0,15500.0
14363,2014,153300.0,2000.0,14999.0
14364,2006,184000.0,2700.0,6600.0
14365,2007,159123.0,1800.0,5499.0
14366,1995,200000.0,1600.0,1250.0
14367,2008,180000.0,1500.0,4000.0
14368,2008,143000.0,1598.0,4800.0
14369,2002,240000.0,1900.0,1700.0
14370,2003,285000.0,2000.0,4500.0
14371,2021,6000.0,2998.0,45000.0
14372,2016,185000.0,2000.0,8999.0
14373,2012,200000.0,1500.0,6299.0
14374,2014,150000.0,1500.0,8950.0
14375,2005,4000.0,1700.0,7700.0
14376,2017,164000.0,1500.0,13500.0
14377,2005,265000.0,2200.0,10000.0
14378,2005,280000.0,1500.0,2700.0
14379,2007,220000.0,2000.0,8200.0
14380,2008,189000.0,2000.0,9900.0
14381,2014,126000.0,1500.0,6900.0
14382,2015,98000.0,200.0,13500.0
14383,2003,320112.0,2500.0,1850.0
14384,2009,250000.0,1300.0,5500.0
14385,2005,392939.0,1500.0,2750.0
14386,1992,11111.0,1800.0,700.0
14387,2009,11111.0,1400.0,1000.0
14388,1996,11111.0,1800.0,700.0
14389,2002,11111.0,1500.0,2000.0
14390,2003,33333.0,1900.0,5000.0
14391,2006,333333.0,2000.0,7000.0
14392,2008,22222.0,2222.0,8000.0
14393,2014,24777.0,1500.0,10000.0
14394,2015,131550.0,2400.0,22800.0
14395,2006,333333.0,2000.0,6000.0
14396,2013,33333.0,1444.0,4500.0
14397,2015,200000.0,2000.0,8000.0
14398,2015,145000.0,2000.0,17000.0
14399,1996,123456.0,2000.0,1000.0
14400,2000,289000.0,1995.0,2150.0
14401,2010,222222.0,2222.0,6000.0
14402,1992,32000.0,1468.0,600.0
14403,2014,144000.0,1995.0,21500.0
14404,1999,257000.0,1600.0,2500.0
14405,2018,93600.0,1496.0,18900.0
14406,2006,155300.0,1422.0,3950.0
14407,2003,230000.0,1800.0,4300.0
14408,2011,280000.0,2200.0,10500.0
14409,2015,120000.0,2200.0,19000.0
14410,2014,134556.0,2000.0,7900.0
14411,2013,170000.0,2000.0,11800.0
14412,2001,247000.0,2500.0,4500.0
14413,2014,170000.0,1500.0,6850.0
14414,2002,123456.0,1900.0,3000.0
14415,2016,123000.0,1466.0,8600.0
14416,2001,267591.0,1984.0,2800.0
14417,2005,100000.0,1500.0,2600.0
14418,1996,273881.0,1600.0,1800.0
14419,2011,178000.0,1398.0,6199.0
14420,2017,145000.0,1998.0,20500.0
14421,2007,271830.0,4000.0,16500.0
14422,2015,80000.0,200.0,13700.0
14423,2013,260000.0,1500.0,7490.0
14424,2007,226000.0,1400.0,5590.0
14425,2010,230000.0,1400.0,5490.0
14426,2017,158975.0,1500.0,12300.0
14427,2003,200000.0,2000.0,1250.0
14428,2011,78800.0,1000.0,6799.0
14429,2001,210665.0,1298.0,1400.0
14430,2006,250000.0,3000.0,10000.0
14431,2018,145000.0,1598.0,16500.0
14432,2007,19600.0,1600.0,6000.0
14433,2001,290000.0,3000.0,1750.0
14434,2008,261000.0,3000.0,9000.0
14435,2002,252000.0,3000.0,1750.0
14436,2014,117000.0,1800.0,9599.0
14437,2005,260000.0,2400.0,6799.0
14438,2004,35000.0,1900.0,2800.0
14439,2004,35000.0,1900.0,3000.0
14440,1997,170000.0,2900.0,3500.0
14441,2017,89000.0,1461.0,14000.0
14442,2013,176000.0,1600.0,6200.0
14443,2013,274000.0,1200.0,2650.0
14444,2014,135000.0,1500.0,6499.0
14445,2003,450452.0,2000.0,8800.0
14446,2015,160000.0,1500.0,8950.0
14447,2005,270000.0,1400.0,5000.0
14448,2007,230000.0,1500.0,4350.0
14449,1994,190533.0,1986.0,1900.0
14450,1995,245367.0,1800.0,1300.0
14451,2003,153000.0,1900.0,2300.0
14452,2008,186088.0,1500.0,2100.0
14453,1997,190533.0,1800.0,1200.0
14454,2007,236746.0,1500.0,3300.0
14455,2011,275000.0,2200.0,9200.0
14456,2011,170000.0,1798.0,11300.0
14457,2014,95500.0,2200.0,18000.0
14458,2014,163000.0,1398.0,9500.0
14459,2014,198000.0,2494.0,13800.0
14460,2016,60000.0,900.0,6499.0
14461,2014,87000.0,1398.0,12900.0
14462,2013,225000.0,1396.0,7700.0
14463,2004,333333.0,2000.0,4000.0
14464,2002,198755.0,1400.0,2000.0
14465,2009,230000.0,2200.0,14200.0
14466,2007,241190.0,1461.0,3950.0
14467,2009,124726.0,1400.0,3750.0
14468,1999,219500.0,1600.0,1400.0
14469,2016,50000.0,1500.0,5000.0
14470,2007,175000.0,2200.0,8999.0
